,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home,qsurveyzone_start,qsurveyzone_end,disability
7828,55202196,50202196,Tuesday,Very typical,Brooklyn,Inner Brooklyn,NOON,2.0,2.0,2.0,Other,Manhattan,2.0,2.0,Other,11 to 15,7.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,78.0,61.0,0.0,No,Walk,Walk,Yes,1.023763204,Business,2.0,2.0,2.0,No
7829,55202248,50202248,Wednesday,Somewhat typical,Staten Island,Staten Island,NOON,2.0,2.0,2.0,Work,Staten Island,2.0,2.0,Work,16 to 20,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Personal car,Car,No,0.445038394,Business,2.0,2.0,2.0,No
7830,55202270,50202270,Wednesday,Very typical,Staten Island,Staten Island,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,0 to 5,5.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,63.0,0.1,No,Other,Other,No,0.940656954,Other,2.0,2.0,2.0,No
7831,55202320,50202320,Friday,Somewhat typical,The Bronx,Northern Bronx,PM,2.0,2.0,2.0,Restaurant or bar,The Bronx,2.0,2.0,Restaurant or bar,6 to 10,7.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Walk,Walk,Yes,1.580319786,Dining,2.0,2.0,2.0,No
7832,55202333,50202333,Friday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,2.0,Staten Island,Home,Staten Island,2.0,Staten Island,Home,16 to 20,7.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.789109583,Commute to/from work,SI07,Staten Island,Staten Island,No
7833,55202334,50202334,Friday,Very typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,Home,Queens,2.0,Outer Queens,Home,21 to 25,6.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87.0,66.0,0.08,No,Personal car,Car,No,0.942465462,Commute to/from work,QN30,Outer Queens,Outer Queens,No
7834,55202392,50202392,Saturday,Very typical,Staten Island,Staten Island,PM,Staten Island,2.0,Staten Island,Restaurant or bar,Staten Island,2.0,Staten Island,Restaurant or bar,6 to 10,6.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Personal car,Car,No,0.340190041,Personal errands,SI28,Staten Island,Staten Island,No
7835,55202464,50202464,Saturday,Not very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Restaurant or bar,Brooklyn,2.0,Inner Brooklyn,Restaurant or bar,6 to 10,6.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Walk,Walk,Yes,0.31577132399999996,Dining,BK37,Inner Brooklyn,Inner Brooklyn,No
7836,55202467,50202467,Saturday,Not at all typical,Manhattan,Northern Manhattan,PM,Northern Manhattan,2.0,Northern Manhattan,Other,Manhattan,2.0,Northern Manhattan,Other,0 to 5,1.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,51.0,0.25,No,Walk,Walk,Yes,0.9522277440000001,Personal errands,MN35,Northern Manhattan,Northern Manhattan,No
7837,55202545,50202545,Sunday,Not very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,2.0,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",0 to 5,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,51.0,0.16,No,Walk,Walk,Yes,0.820893955,Shopping,BK31,Outer Brooklyn,Outer Brooklyn,No
7838,55202599,50202599,Monday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,2.0,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",6 to 10,6.0,Male,"$25,000 - $34,999",No,No,Yes,No,No,No,No,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Walk,Walk,Yes,0.7424339590000001,Shopping,BK73,Inner Brooklyn,Inner Brooklyn,No
7839,55202606,50202606,Monday,Somewhat typical,The Bronx,Southern Bronx,PM,Southern Bronx,2.0,Southern Bronx,Restaurant or bar,The Bronx,2.0,Southern Bronx,Restaurant or bar,0 to 5,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Walk,Walk,Yes,0.74866166,Dining,BX33,Southern Bronx,Southern Bronx,No
7840,55202625,50202625,Monday,Very typical,Manhattan,Manhattan Core,NOON,Manhattan Core,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,6 to 10,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",2.0,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Walk,Walk,Yes,0.033638637,Commute to/from work,MN13,Manhattan Core,Manhattan Core,No
7841,55202643,50202643,Tuesday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,0 to 5,5.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,PATH train,Subway,Yes,1.4839567880000002,Medical visit (doctor's office),BK68,Inner Brooklyn,Inner Brooklyn,No
7842,55202675,50202675,Tuesday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Work,Brooklyn,2.0,Inner Brooklyn,Work,26 to 30,6.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Subway,Subway,Yes,1.613297353,Commute to/from work,BK64,Inner Brooklyn,Inner Brooklyn,No
7843,55202741,50202741,Tuesday,Very typical,Staten Island,Staten Island,AM,Staten Island,2.0,Staten Island,Child's daycare facility or school,Staten Island,2.0,Staten Island,Child's daycare facility or school,21 to 25,10.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Personal car,Car,No,0.9420851490000001,Business,SI22,Staten Island,Staten Island,No
7844,55202779,50202779,Wednesday,Very typical,Brooklyn,Inner Brooklyn,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,41 to 45,5.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Local bus,Bus,Yes,0.543122013,School,2.0,2.0,2.0,No
7845,55202898,50202898,Thursday,Very typical,The Bronx,Southern Bronx,NOON,2.0,2.0,2.0,Work,The Bronx,2.0,2.0,Work,21 to 25,12.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Personal car,Car,No,0.297776597,Personal errands,2.0,2.0,2.0,No
7846,55202919,50202919,Friday,Not very typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Other,Manhattan,2.0,Manhattan Core,Other,21 to 25,6.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,83.0,67.0,0.0,Yes,Local bus,Bus,Yes,1.316129136,Social/recreation,MN19,Manhattan Core,Manhattan Core,No
7847,55202932,50202932,Friday,Somewhat typical,Queens,Inner Queens,PM,Inner Queens,2.0,Inner Queens,Outside of New York City,Queens,2.0,Inner Queens,Road/tunnel/bridge,61 to 180,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,67.0,0.0,Yes,Personal car,Car,No,0.35216326600000003,Social/recreation,QN31,Inner Queens,Inner Queens,No
7848,55203010,50203010,Sunday,Very typical,The Bronx,Southern Bronx,PM,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,46 to 50,5.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,73.0,58.0,0.0,No,Subway,Subway,Yes,0.657334794,Commute to/from work,2.0,2.0,2.0,No
7849,55203034,50203034,Monday,Not very typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,26 to 30,7.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,1.023763204,Commute to/from work,BK78,Inner Brooklyn,Inner Brooklyn,No
7850,56200023,50200023,Friday,Very typical,Brooklyn,Outer Brooklyn,PM,Outer Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,16 to 20,6.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Walk,Walk,Yes,0.8568916879999999,Dining,BK44,Outer Brooklyn,Outer Brooklyn,No
7851,56200058,50200058,Saturday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,11 to 15,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.7834160920000001,Shopping,BK76,Inner Brooklyn,Inner Brooklyn,No
7852,56200081,50200081,Saturday,Very typical,Manhattan,Northern Manhattan,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,11 to 15,8.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.304162022,School,2.0,2.0,2.0,No
7853,56200093,50200093,Saturday,Not very typical,Manhattan,Manhattan Core,PM,Manhattan Core,2.0,Manhattan Core,Friend or family member's home,Manhattan,2.0,Manhattan Core,Friend or family member's home,31 to 35,6.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,Yes,Subway,Subway,Yes,1.59728675,Social/recreation,MN12,Manhattan Core,Manhattan Core,No
7854,56200096,50200096,Saturday,Very typical,The Bronx,Southern Bronx,PM,Southern Bronx,2.0,Southern Bronx,Home,The Bronx,2.0,Southern Bronx,Home,21 to 25,7.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,0.658394635,Social/recreation,BX43,Southern Bronx,Southern Bronx,No
7855,56200195,50200195,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,56 to 60,6.0,Female,"$50,000 - $74,999",No,No,Yes,No,No,No,No,No,No,35-44,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Subway,Subway,Yes,0.489614227,Commute to/from work,BK91,Outer Brooklyn,Outer Brooklyn,No
7856,56200295,50200295,Tuesday,Not at all typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,Restaurant or bar,Brooklyn,2.0,Inner Brooklyn,Restaurant or bar,26 to 30,7.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,77.0,54.0,0.0,No,Walk,Walk,Yes,0.560682605,Dining,BK60,Inner Brooklyn,Inner Brooklyn,No
7857,56200303,50200303,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,56 to 60,6.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,54.0,0.25,No,Personal car,Car,No,0.23586088600000002,Social/recreation,2.0,2.0,2.0,No
7858,56200327,50200327,Thursday,Very typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,School,Queens,2.0,Outer Queens,School,61 to 180,8.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,73.0,57.0,0.0,No,Personal car,Car,No,1.628584813,School,QN15,Outer Queens,Outer Queens,No
7859,56200328,50200328,Thursday,Not very typical,Brooklyn,Outer Brooklyn,PM,2.0,2.0,2.0,Park/Recreational area/Gym,Queens,2.0,2.0,Park/Recreational area/Gym,36 to 40,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,73.0,57.0,0.0,No,Personal car,Car,No,0.470396859,Social/recreation,2.0,2.0,2.0,No
7860,56200383,50200383,Monday,Very typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,6 to 10,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,88.0,61.0,0.58,No,Walk,Walk,Yes,1.023763204,Social/recreation,BK40,Inner Brooklyn,Inner Brooklyn,No
7861,56200438,50200438,Wednesday,Very typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,School,Queens,2.0,Outer Queens,School,51 to 55,12.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Other, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.64984073,Business,QN12,Outer Queens,Outer Queens,No
7862,56200452,50200452,Wednesday,Very typical,Staten Island,Staten Island,NOON,Staten Island,2.0,Staten Island,Work,Staten Island,2.0,Staten Island,Work,26 to 30,7.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Carshare,Car,No,0.8812708090000001,Commute to/from work,SI14,Staten Island,Staten Island,No
7863,56200483,50200483,Wednesday,Somewhat typical,Brooklyn,Inner Brooklyn,NOON,Inner Brooklyn,2.0,Inner Brooklyn,Home,Brooklyn,2.0,Inner Brooklyn,Home,16 to 20,8.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,Yes,Walk,Walk,Yes,0.26124777899999996,Commute to/from work,BK64,Inner Brooklyn,Inner Brooklyn,No
7864,56200525,50200525,Wednesday,Somewhat typical,Queens,Outer Queens,PM,Outer Queens,2.0,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,2.0,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",36 to 40,15.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.82176684,Personal errands,QN12,Outer Queens,Outer Queens,No
7865,56200568,50200568,Wednesday,Somewhat typical,Queens,Outer Queens,PM,Outer Queens,2.0,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",Queens,2.0,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",26 to 30,8.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,Yes,Personal car,Car,No,1.866282351,Business,QN08,Outer Queens,Outer Queens,No
7866,56200569,50200569,Wednesday,Somewhat typical,Queens,Outer Queens,PM,Outer Queens,2.0,Outer Queens,Home,Queens,2.0,Outer Queens,Home,36 to 40,6.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,1.042503121,Commute to/from work,QN38,Outer Queens,Outer Queens,No
7867,56200609,50200609,Thursday,Somewhat typical,The Bronx,Southern Bronx,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,56 to 60,6.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Walk,Walk,Yes,2.2535065480000003,Social/recreation,2.0,2.0,2.0,No
7868,56200632,50200632,Thursday,Very typical,Manhattan,Manhattan Core,PM,2.0,2.0,2.0,Restaurant or bar,Manhattan,2.0,2.0,Restaurant or bar,6 to 10,7.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.6336716920000001,Social/recreation,2.0,2.0,2.0,No
7869,56200729,50200729,Friday,Somewhat typical,The Bronx,Northern Bronx,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,21 to 25,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,56.0,53.0,0.65,No,Personal car,Car,No,0.946044659,Social/recreation,2.0,2.0,2.0,No
7870,56200766,50200766,Friday,Very typical,Brooklyn,Inner Brooklyn,PM,Inner Brooklyn,2.0,Inner Brooklyn,School,Brooklyn,2.0,Inner Brooklyn,School,26 to 30,8.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Subway,Subway,Yes,0.5159995079999999,Accompanying other traveler,BK38,Inner Brooklyn,Inner Brooklyn,No
7871,56200794,50200794,Friday,Very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,6 to 10,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Personal car,Car,No,0.369684255,Social/recreation,BK31,Outer Brooklyn,Outer Brooklyn,No
7872,56200821,50200821,Friday,Very typical,Brooklyn,Outer Brooklyn,NOON,2.0,2.0,2.0,Work,Brooklyn,2.0,2.0,Work,0 to 5,6.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Walk,Walk,Yes,0.194464069,Dining,2.0,2.0,2.0,No
7873,56200921,50200921,Saturday,Not very typical,The Bronx,Northern Bronx,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,6.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Subway,Subway,Yes,1.6055369609999999,Personal errands,2.0,2.0,2.0,No
