,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode
5560,51200510,50200510,Wednesday,Not at all typical,Queens,Outer Queens,NOON,Outer Queens,Outer Queens,Doctor's office or hospital,Queens,Outer Queens,Doctor's office or hospital,16 to 20,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.720764179,Medical visit (doctor's office)
5561,51200511,50200511,Wednesday,Not at all typical,Queens,Outer Queens,AM,Outer Queens,Outer Queens,Work,Queens,Outer Queens,Work,61 to 180,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.5668892329999999,Commute to/from work
5562,51200513,50200513,Wednesday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,56 to 60,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,1.3706336540000001,Commute to/from work
5563,51200521,50200521,Wednesday,Very typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,61 to 180,4.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Other,Other,No,0.560249946,Business
5564,51200523,50200523,Wednesday,Not at all typical,Queens,Inner Queens,NOON,Inner Queens,Inner Queens,Other,Manhattan,Inner Queens,Other,0 to 5,3.0,Female,"$150,000-$199,999",No,Yes,No,No,No,No,No,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.230185922,Business
5565,51200524,50200524,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,0 to 5,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Express bus,Bus,Yes,0.334860034,Commute to/from work
5566,51200525,50200525,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,26 to 30,15.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.82176684,Commute to/from work
5567,51200528,50200528,Wednesday,Very typical,Queens,Outer Queens,AM,Queens,Outer Queens,Child's daycare facility or school,Queens,Outer Queens,Child's daycare facility or school,6 to 10,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.467392405,School
5568,51200529,50200529,Wednesday,Very typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,6 to 10,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Other,Other,No,0.486474694,Commute to/from work
5569,51200530,50200530,Wednesday,Very typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Work,Manhattan,Manhattan Core,Work,41 to 45,2.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Express bus,Bus,Yes,0.38125812299999995,Commute to/from work
5570,51200532,50200532,Wednesday,Very typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Work,Brooklyn,Manhattan Core,Work,26 to 30,3.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.451198819,Commute to/from work
5571,51200533,50200533,Wednesday,Very typical,Queens,Inner Queens,AM,Inner Queens,Inner Queens,Work,Queens,Inner Queens,Work,6 to 10,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.7589531559999999,Commute to/from work
5572,51200534,50200534,Wednesday,Very typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,46 to 50,3.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.751441888,Commute to/from work
5573,51200535,50200535,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,Inner Brooklyn,Work,Brooklyn,Inner Brooklyn,Work,36 to 40,3.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,2.062247249,Commute to/from work
5574,51200536,50200536,Wednesday,Not very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,Outer Brooklyn,Other,Brooklyn,Outer Brooklyn,Other,41 to 45,1.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Other,Other,No,0.909140012,Social/recreation
5575,51200537,50200537,Wednesday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Work,Manhattan,Manhattan Core,Work,26 to 30,4.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,71.0,56.0,0.22,No,Local bus,Bus,Yes,0.743754065,Commute to/from work
5576,51200538,50200538,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,41 to 45,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some high school,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,1.656418289,Commute to/from work
5577,51200539,50200539,Wednesday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,Inner Brooklyn,Work,Manhattan,Inner Brooklyn,Work,41 to 45,5.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.351950637,Commute to/from work
5578,51200550,50200550,Wednesday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,School,Manhattan,Manhattan Core,School,6 to 10,3.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"Other, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Walk,Walk,Yes,0.254388324,School
5579,51200556,50200556,Wednesday,Very typical,Queens,Middle Queens,AM,Middle Queens,Middle Queens,Work,Brooklyn,Middle Queens,Work,61 to 180,2.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.323248385,Commute to/from work
5580,51200557,50200557,Wednesday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,Northern Manhattan,School,Manhattan,Northern Manhattan,School,16 to 20,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,1.000001031,School
5581,51200558,50200558,Wednesday,Very typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Friend or family member's home,The Bronx,Northern Bronx,Friend or family member's home,16 to 20,2.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,Other,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,71.0,56.0,0.22,Yes,Local bus,Bus,Yes,1.727387051,Social/recreation
5582,51200559,50200559,Wednesday,Very typical,Queens,Middle Queens,AM,Queens,Middle Queens,Work,Queens,Middle Queens,Work,11 to 15,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.624106233,Commute to/from work
5583,51200561,50200561,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,41 to 45,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.49116804799999997,Commute to/from work
5584,51200563,50200563,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,Other,Queens,Outer Queens,Other,0 to 5,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,3.055570242,Other
5585,51200565,50200565,Wednesday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,Manhattan Core,Child's daycare facility or school,Manhattan,Manhattan Core,Child's daycare facility or school,6 to 10,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Walk,Walk,Yes,1.289475394,School
5586,51200568,50200568,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Queens,Outer Queens,School,Queens,Outer Queens,School,0 to 5,8.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,Yes,Walk,Walk,Yes,1.866282351,School
5587,51200569,50200569,Wednesday,Somewhat typical,Queens,Outer Queens,NOON,Queens,Outer Queens,Work,Queens,Outer Queens,Work,56 to 60,6.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,1.042503121,Commute to/from work
5588,51200570,50200570,Wednesday,Not at all typical,Queens,Outer Queens,AM,Queens,Outer Queens,School,Queens,Outer Queens,School,61 to 180,2.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.644471414,Commute to/from work
5589,51200571,50200571,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,Outer Brooklyn,Friend or family member's home,Brooklyn,Outer Brooklyn,Friend or family member's home,56 to 60,5.0,Male,"$15,000 - $24,999",Yes,No,No,No,No,No,No,No,No,55-64,"Other, Non-Hispanic",Some high school,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Other,Other,No,1.534502735,Social/recreation
5590,51200572,50200572,Wednesday,Very typical,Queens,Outer Queens,AM,Queens,Outer Queens,Work,Queens,Outer Queens,Work,46 to 50,3.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,Yes,Subway,Subway,Yes,2.074185735,Commute to/from work
5591,51200575,50200575,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,Inner Brooklyn,Work,Brooklyn,Inner Brooklyn,Work,21 to 25,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Local bus,Bus,Yes,0.32462271,Commute to/from work
5592,51200576,50200576,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,Inner Brooklyn,Work,Brooklyn,Inner Brooklyn,Work,61 to 180,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,0.394028592,Commute to/from work
5593,51200578,50200578,Wednesday,Very typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Child's daycare facility or school,Brooklyn,Manhattan Core,Child's daycare facility or school,16 to 20,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.403684974,School
5594,51200579,50200579,Wednesday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,56 to 60,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Walk,Walk,Yes,0.5626559010000001,Commute to/from work
5595,51200580,50200580,Wednesday,Very typical,The Bronx,Southern Bronx,AM,The Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,56 to 60,4.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Subway,Subway,Yes,1.92989717,Commute to/from work
5596,51200581,50200581,Wednesday,Very typical,Staten Island,Staten Island,AM,Staten Island,Staten Island,Work,Staten Island,Staten Island,Work,16 to 20,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,1.442860379,Commute to/from work
5597,51200588,50200588,Thursday,Very typical,Brooklyn,Outer Brooklyn,NOON,Outer Brooklyn,Outer Brooklyn,School,Manhattan,Outer Brooklyn,School,61 to 180,2.0,Refused,Refused,Yes,No,No,No,No,No,No,No,No,18-24,"Other, Non-Hispanic",Some college but degree not received or in progress,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,0.024157964,Shopping
5598,51200591,50200591,Thursday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,41 to 45,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Personal car,Car,No,2.460000912,Other
5599,51200594,50200594,Thursday,Not at all typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,56 to 60,5.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,1.34376101,Commute to/from work
5600,51200596,50200596,Thursday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,Outer Brooklyn,Work,Brooklyn,Outer Brooklyn,Work,31 to 35,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,0.54339078,Commute to/from work
5601,51200599,50200599,Thursday,Very typical,Queens,Middle Queens,AM,Middle Queens,Middle Queens,Work,Manhattan,Middle Queens,Work,61 to 180,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,0.888532335,Commute to/from work
5602,51200601,50200601,Thursday,Very typical,The Bronx,Northern Bronx,AM,Northern Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,26 to 30,2.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,67.0,56.0,0.0,No,Personal car,Car,No,1.137170276,Commute to/from work
5603,51200602,50200602,Thursday,Somewhat typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,16 to 20,5.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Personal car,Car,No,0.40983923899999997,Commute to/from work
5604,51200604,50200604,Thursday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan Core,Manhattan Core,Work,Manhattan,Manhattan Core,Work,11 to 15,1.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,0.340226605,Commute to/from work
5605,51200606,50200606,Thursday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,16 to 20,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Personal car,Car,No,1.986749579,Commute to/from work
5606,51200607,50200607,Thursday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Work,Manhattan,Northern Manhattan,Work,16 to 20,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Select bus service,Bus,Yes,2.8771306610000003,Commute to/from work
5607,51200608,50200608,Thursday,Very typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,16 to 20,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,67.0,56.0,0.0,No,Personal car,Car,No,0.790133513,Commute to/from work
5608,51200609,50200609,Thursday,Somewhat typical,The Bronx,Southern Bronx,AM,Southern Bronx,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",Queens,Southern Bronx,"Grocery store or market (including deli, bodega, etc.)",56 to 60,6.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Asian, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Personal car,Car,No,2.2535065480000003,Shopping
